stop_id,stop_name,stop_lat,stop_lon,location_type,parent_station
56085,Graham / Dunrae,45.517916,-73.637081,0,
56086,Rockland / Dunrae,45.522589,-73.635098,0,
56087,Graham / Simcoe,45.519101,-73.633759,0,
56088,Graham / Lockhart,45.519206,-73.632716,0,
56089,Rockland / Fernlea,45.522767,-73.635158,0,
56090,Rockland / Lockhart,45.521731,-73.631549,0,
56091,Rockland / Lockhart,45.521655,-73.631857,0,
56092,Graham / Trenton,45.519875,-73.631147,0,
56093,Dresden / Aberdare,45.516206,-73.630454,0,
56094,Clyde / Brookfield,45.518237,-73.630084,0,
56095,Graham / Rockland,45.521362,-73.62738,0,
56096,Graham / Rockland,45.520412,-73.629331,0,
56097,Bates / de Vimy,45.516379,-73.62766,0,
56098,de Vimy / Bates,45.516219,-73.627084,0,
56099,Rockland / Beaumont,45.520102,-73.626565,0,
56100,Graham / Markham,45.522351,-73.626801,0,
56101,Beaumont / Rockland,45.520326,-73.626234,0,
56104,Jean-Talon / Lucerne,45.502772,-73.644614,0,
56105,Décarie / No 8400,45.500451,-73.662935,0,
56107,Ferrier / Montview,45.49051,-73.66681,0,
56108,Ferrier / Montview,45.490493,-73.666644,0,
56109,Paré / No 5530,45.492549,-73.659875,0,
56110,Passerelle Isabey-Darnley (Côte-de-Liesse/Isabey),45.49114,-73.681411,0,
56111,Rockland / Beaumont,45.520476,-73.627183,0,
56112,Rockland / Monmouth,45.520866,-73.628581,0,
56113,Parc Ernest-B.-Jubien (Brittany / Le Russell),45.520839,-73.652876,0,
56114,Côte-de-Liesse / Rockland,45.526438,-73.650719,0,
56115,Côte-de-Liesse / Parc Fleming,45.523606,-73.65237,0,
56116,Décarie / Côte-de-Liesse,45.502097,-73.667091,0,
56118,Côte-de-Liesse / CHSLD Mont-Royal,45.52476,-73.651699,0,
56119,Centre Rockland,45.528622,-73.649409,0,
56120,Côte-de-Liesse / No 5430,45.500235,-73.669653,0,
56121,Dresden / Clyde,45.517954,-73.629432,0,
56122,Dresden / Rockland,45.520143,-73.628164,0,
56123,Graham / Markham,45.522627,-73.626927,0,
56124,Graham / Rockland,45.521117,-73.627806,0,
56125,Dresden / Rockland,45.51994,-73.628507,0,
56126,Dresden / Clyde,45.51828,-73.629485,0,
56127,Dresden / Aberdare,45.516073,-73.630784,0,
56128,Lucerne / Kindersley,45.504779,-73.652408,0,
56129,Laird / Dumfries,45.523752,-73.64774,0,
56130,Rockland / Graham,45.52073,-73.628685,0,
56132,Graham / Regent,45.516947,-73.641045,0,
56133,Graham / Regent,45.516669,-73.641285,0,
56134,Graham / Lombard,45.514589,-73.645509,0,
56135,Royalmount / Montview,45.491634,-73.669711,0,
56136,Gare Mont-Royal (Dunkirk / Cornwall),45.516035,-73.643129,0,
56137,Parc Ernest-B.-Jubien (Brittany / No 30),45.520971,-73.6528,0,
56138,Beaumont / Fleet,45.521515,-73.625135,0,
56139,Côte-de-Liesse / No 5750,45.49414,-73.677605,0,
56140,Côte-de-Liesse / Décarie,45.505075,-73.664165,0,
56141,Côte-de-Liesse / Lucerne,45.507448,-73.662636,0,
56142,Côte-de-Liesse / Graham,45.508841,-73.661803,0,
56143,Côte-de-Liesse / Saint-Clare,45.511555,-73.660078,0,
56144,Côte-de-Liesse / Macneil,45.514147,-73.658477,0,
56145,Côte-de-Liesse / Sunset,45.516034,-73.657247,0,
56146,Kraft-Heinz / Entrée nord,45.497009,-73.67246,0,
56147,Kraft-Heinz / Entrée nord,45.4972,-73.672559,0,
56148,Kraft-Heinz / Entrée sud,45.496187,-73.671165,0,
56149,Kraft-Heinz / Entrée sud,45.496342,-73.6712,0,
56150,Brittany / Iroquois,45.524972,-73.650465,0,
56151,Brittany / Sheridan,45.523765,-73.651171,0,
56152,Andover / Darnley,45.487283,-73.677562,0,
56153,Andover / Delmeade,45.48978,-73.676876,0,
56154,Dalton / No 8423,45.486488,-73.680867,0,
56155,Andover / No 5975,45.485964,-73.678585,0,
59676,Laird / Canora,45.516997,-73.643761,0,
60302,Station Acadie (Beaumont / de l'Acadie),45.52308,-73.623687,0,
60679,Laird / Beverley,45.518538,-73.644435,0,
56156,Bates / Pratt,45.51716,-73.626513,0,
56157,Bates / Pratt,45.516932,-73.626672,0,
56158,Bates / Rockland,45.518997,-73.622971,0,
56159,McEachran / du Manoir,45.519907,-73.62018,0,
56160,Van Horne / Pratt,45.514398,-73.620435,0,
56161,Van Horne / Pratt,45.514523,-73.620116,0,
56162,Rockland / Ducharme,45.517851,-73.619991,0,
56163,Van Horne / Hartland,45.515815,-73.619165,0,
56164,Van Horne / Hartland,45.515576,-73.619174,0,
56165,McEachran / Ducharme,45.519156,-73.618506,0,
56166,Côte-Sainte-Catherine / Wilderton,45.508249,-73.618908,0,
56167,Côte-Sainte-Catherine / Wilderton,45.507889,-73.618978,0,
56168,Van Horne / Rockland,45.517169,-73.617963,0,
56169,Rockland / Van Horne,45.517046,-73.618167,0,
56170,Van Horne / Rockland,45.516902,-73.617986,0,
56171,McEachran / Van Horne,45.518291,-73.616577,0,
56172,Van Horne / McEachran,45.518492,-73.616775,0,
56173,Van Horne / McEachran,45.518676,-73.616404,0,
56174,Côte-Sainte-Catherine / Hazelwood,45.510265,-73.616831,0,
56175,Vincent-D'Indy / Côte-Sainte-Catherine,45.511608,-73.61516,0,
56176,Côte-Sainte-Catherine / Vincent-D'Indy,45.511845,-73.615437,0,
56177,Côte-Sainte-Catherine / Vincent-D'Indy,45.511534,-73.615665,0,
56178,Vincent-D'Indy / Côte-Sainte-Catherine,45.511438,-73.615139,0,
56179,Rockland / Lajoie,45.515773,-73.615326,0,
56180,Outremont / Van Horne,45.52125,-73.613847,0,
56181,Station Outremont (Van Horne / Outremont),45.521441,-73.614139,0,
56182,McEachran / Lajoie,45.517057,-73.613833,0,
56183,Rockland / Bernard,45.51502,-73.613654,0,
56184,Vincent-d'Indy / Willowdale,45.510517,-73.61273,0,
56185,Van Horne / Bloomfield,45.522744,-73.612986,0,
56186,Van Horne / Bloomfield,45.522493,-73.612998,0,
56187,Côte-Sainte-Catherine / Claude-Champagne,45.513124,-73.613032,0,
56188,Côte-Sainte-Catherine / Dunlop,45.512573,-73.613752,0,
56189,McEachran / Bernard,45.516198,-73.611919,0,
56190,Van Horne / Querbes,45.523911,-73.611942,0,
56191,Van Horne / Querbes,45.523669,-73.611945,0,
56192,Outremont / Lajoie,45.52006,-73.611174,0,
56193,Outremont / Lajoie,45.52005,-73.611492,0,
56194,Côte-Sainte-Catherine / Rockland,45.514124,-73.611205,0,
56195,Rockland / Côte-Sainte-Catherine,45.514291,-73.612028,0,
56196,Côte-Sainte-Catherine / Courcelette,45.514078,-73.610929,0,
56197,Bernard / Outremont,45.51941,-73.609438,0,
56198,Outremont / Bernard,45.51926,-73.60972,0,
56199,Côte-Sainte-Catherine / Pagnuelo,45.514425,-73.609653,0,
56200,Côte-Sainte-Catherine / Les Hautvilliers,45.514893,-73.608412,0,
56201,McEachran / Côte-Sainte-Catherine,45.51517,-73.609635,0,
56202,Bernard / Bloomfield,45.520671,-73.608307,0,
56203,Bernard / De L'Épée,45.521051,-73.607762,0,
56204,Côte-Sainte-Catherine / Stuart,45.515421,-73.605834,0,
56205,Côte-Sainte-Catherine / Stuart,45.515199,-73.606534,0,
56206,Côte-Sainte-Catherine / Outremont,45.515912,-73.601656,0,
56207,Côte-Sainte-Catherine / Outremont,45.515721,-73.602255,0,
56208,Côte-Sainte-Catherine / Laurier,45.516141,-73.598527,0,
56209,Côte-Sainte-Catherine / Laurier,45.515966,-73.599224,0,
56210,Laurier / De L'Épée,45.51705,-73.598189,0,
56211,Laurier / Querbes,45.517311,-73.597705,0,
56212,Côte-Sainte-Catherine / Saint-Joseph,45.516176,-73.596264,0,
56213,Côte-Sainte-Catherine / Saint-Joseph,45.516076,-73.597048,0,
56214,Côte-Sainte-Catherine / McNider,45.515677,-73.593547,0,
56215,Côte-Sainte-Catherine / McNider,45.515856,-73.593692,0,
56216,Côte-Sainte-Catherine / du Mont-Royal,45.5161,-73.589236,0,
56217,Côte-Sainte-Catherine / du Mont-Royal,45.515828,-73.590583,0,
56218,Bates / Rockland,45.518931,-73.623346,0,
56219,Rockland / No 1000,45.518359,-73.621124,0,
56222,Rockland / Van Horne,45.517152,-73.618404,0,
56223,Sunnyside / Victoria,45.48516,-73.616017,0,
56224,The Boulevard / Victoria,45.484241,-73.614563,0,
56225,Victoria / The Boulevard,45.484387,-73.615343,0,
56226,The Boulevard / Grosvenor,45.484948,-73.613364,0,
56227,The Boulevard / Grosvenor,45.484558,-73.613751,0,
56228,Claremont / Westmount,45.480003,-73.61161,0,
56229,The Boulevard / Lansdowne,45.485576,-73.612292,0,
56230,The Boulevard / Lansdowne,45.485377,-73.612356,0,
56231,Collège Marianopolis (Westmount / NDG),45.480553,-73.611125,0,
56232,Westmount / Claremont,45.480189,-73.611217,0,
56233,The Boulevard / Belmont,45.486426,-73.610866,0,
56234,The Boulevard / Belmont,45.486441,-73.61055,0,
56235,Westmount / Victoria,45.481779,-73.609941,0,
56236,Claremont / Côte-Saint-Antoine,45.479289,-73.610014,0,
56237,Claremont / Côte-Saint-Antoine,45.479458,-73.610089,0,
56238,Côte-Saint-Antoine / Claremont,45.479066,-73.610121,0,
56239,Westmount / Grosvenor,45.482757,-73.609248,0,
56240,The Boulevard / Renfrew,45.487488,-73.608668,0,
56241,The Boulevard / Renfrew,45.48721,-73.608987,0,
56242,Westmount / Roslyn,45.483145,-73.608677,0,
56243,Claremont / Windsor,45.478527,-73.608015,0,
56244,Claremont / Windsor,45.478561,-73.608383,0,
56245,Lansdowne / Westmount,45.484088,-73.608454,0,
56246,Lansdowne / Westmount,45.484174,-73.60836,0,
56247,The Boulevard / Edgehill,45.488372,-73.606455,0,
56248,The Boulevard / Sydenham,45.488075,-73.606801,0,
56249,Claremont / Sherbrooke,45.477373,-73.60575,0,
56250,Claremont / Sherbrooke,45.477235,-73.605104,0,
56251,Sherbrooke / Claremont,45.477441,-73.605372,0,
56253,Sherbrooke / Claremont,45.477129,-73.605422,0,
56254,Claremont / Sherbrooke,45.477504,-73.605681,0,
56255,Claremont / Winchester,45.476934,-73.60476,0,
56256,Sherbrooke / Victoria,45.47916,-73.603386,0,
56257,Sherbrooke / Victoria,45.478829,-73.603468,0,
56258,Sherbrooke / Grosvenor,45.479507,-73.602689,0,
56259,The Boulevard / Westmount,45.489275,-73.602832,0,
56260,The Boulevard / Westmount,45.489162,-73.602625,0,
56261,Victoria / No 339,45.478085,-73.601326,0,
56262,Sherbrooke / Lansdowne,45.481097,-73.601126,0,
56263,Sherbrooke / Arlington,45.481219,-73.600706,0,
56264,The Boulevard / Clarke,45.489745,-73.600867,0,
56265,The Boulevard / Clarke,45.489773,-73.600607,0,
56266,Sherbrooke / Strathcona,45.482355,-73.599677,0,
56267,Sherbrooke / Strathcona,45.482105,-73.599705,0,
56268,The Boulevard / Mount-Pleasant,45.491658,-73.59874,0,
56269,The Boulevard / Mount-Pleasant,45.491551,-73.599067,0,
56270,Sainte-Catherine / Victoria,45.47706,-73.598651,0,
56271,Victoria / Sainte-Catherine,45.476933,-73.599076,0,
56272,Sainte-Catherine / Victoria,45.476722,-73.598815,0,
56273,Sherbrooke / Metcalfe,45.48423,-73.597527,0,
56274,Sherbrooke / Metcalfe,45.483937,-73.597592,0,
56275,Sainte-Catherine / Béthune,45.478201,-73.596625,0,
56276,Sainte-Catherine / Lansdowne,45.478218,-73.596958,0,
56277,Sherbrooke / Redfern,45.485622,-73.59593,0,
56278,Sherbrooke / Redfern,45.485321,-73.595998,0,
56279,Sherbrooke / Kitchener,45.486211,-73.59525,0,
56280,Sainte-Catherine / Park,45.480146,-73.594569,0,
56281,Sherbrooke / Clarke,45.486672,-73.594441,0,
56282,Sainte-Catherine / Irvine,45.480168,-73.594308,0,
56283,Sainte-Catherine / Metcalfe,45.481953,-73.592433,0,
56284,Sainte-Catherine / Metcalfe,45.481709,-73.592491,0,
56285,Sherbrooke / Mount-Pleasant,45.488027,-73.591842,0,
56286,Sherbrooke / Greene,45.487726,-73.591902,0,
56287,Sainte-Catherine / Hillside Lane,45.482782,-73.591222,0,
56288,Sainte-Catherine / Redfern,45.483343,-73.590792,0,
56289,Sherbrooke / Wood,45.489219,-73.590339,0,
56290,Sherbrooke / Wood,45.488951,-73.590331,0,
56291,Sainte-Catherine / Dorchester,45.484877,-73.588809,0,
56292,Sainte-Catherine / Clarke,45.484312,-73.589638,0,
56293,Sainte-Catherine / Greene,45.486284,-73.587808,0,
56294,Sainte-Catherine / Greene,45.486,-73.587824,0,
56295,Sainte-Catherine / Gladstone,45.487136,-73.586854,0,
56296,Sainte-Catherine / Wood,45.487617,-73.586628,0,
56297,Station Atwater (Atwater / Sainte-Catherine),45.489262,-73.584235,0,
56300,Sainte-Catherine / Atwater,45.489067,-73.584674,0,
56301,Station Atwater,45.489587,-73.584061,0,
56302,Place Alexis-Nihon (Ste-Catherine/No 4026),45.488618,-73.58546,0,
56303,Atwater / Saint-Antoine,45.485522,-73.580447,0,
56304,Atwater / Saint-Antoine,45.485585,-73.580821,0,
56306,Station Atwater (Tupper / Atwater),45.488927,-73.583648,0,
56307,Claremont / Burton,45.476201,-73.602834,0,
56308,Station Atwater (Tupper / Atwater),45.489347,-73.583131,0,
60238,Station Atwater (Tupper / Atwater),45.489111,-73.583422,0,
56310,Fleet / Minden,45.477779,-73.650786,0,
56311,Fleet / Queen-Mary,45.480916,-73.648196,0,
56312,Fleet / Queen-Mary,45.480657,-73.648178,0,
56313,Fleet / Netherwood,45.483228,-73.6478,0,
56314,Fleet / Finchley,45.485119,-73.646298,0,
56315,Fleet / Finchley,45.484764,-73.646367,0,
56316,Côte-Saint-Luc / Grand Boulevard,45.475235,-73.642013,0,
56317,Côte-Saint-Luc / Grand Boulevard,45.474927,-73.642169,0,
56318,Côte-Saint-Luc / Kensington,45.47487,-73.642589,0,
56319,Ellerdale / Queen-Mary,45.477267,-73.636533,0,
56320,Côte-Saint-Luc / Ellerdale,45.476869,-73.636379,0,
56321,Côte-Saint-Luc / Fielding,45.476705,-73.636731,0,
56322,Fielding / Côte-Saint-Luc,45.476389,-73.636853,0,
56323,Queen-Mary / Stratford,45.478522,-73.633892,0,
56324,Queen-Mary / Stratford,45.478241,-73.633897,0,
56325,Côte-Saint-Luc / Stratford,45.477874,-73.632422,0,
56326,Côte-Saint-Luc / Wilson,45.477613,-73.632743,0,
56327,Queen-Mary / Macdonald,45.480516,-73.63207,0,
56328,Queen-Mary / Macdonald,45.480223,-73.632062,0,
56329,Fleet / Netherwood,45.482926,-73.647636,0,
56330,Fleet / Netherwood,45.478086,-73.650754,0,
56332,Fielding / Côte-Saint-Luc,45.476308,-73.63676,0,
56334,Kildare / Davies,45.459163,-73.673737,0,
56336,Mackle / Parkhaven,45.469327,-73.671407,0,
56337,Guelph / Wentworth,45.457782,-73.671089,0,
56338,Kildare / Westminster,45.462603,-73.671081,0,
56339,Westminster / Kildare,45.462463,-73.670415,0,
56340,Collins / Cavendish,45.48006,-73.670681,0,
56341,Caldwell / Mackle,45.471406,-73.669592,0,
56342,Mackle / Caldwell,45.471614,-73.669982,0,
56344,Kildare / McMurray,45.464523,-73.669778,0,
56345,Kildare / McMurray,45.464317,-73.669748,0,
56346,Mackle / Shalom,45.473123,-73.668605,0,
56347,Kildare / Melling,45.466332,-73.668391,0,
56348,Kildare / Melling,45.466102,-73.668378,0,
56349,Parc Pierre-Elliott-Trudeau,45.473651,-73.668382,0,
56350,Mackle / Centennial,45.476622,-73.667706,0,
56351,Mackle / Centennial,45.476385,-73.667626,0,
56352,Westminster / Guelph,45.461409,-73.667316,0,
56353,Guelph / Westminster,45.461806,-73.667979,0,
56354,Westminster / Guelph,45.46164,-73.668251,0,
56355,Kildare / Glenarden,45.467362,-73.667603,0,
56356,Cavendish / Mackle,45.477739,-73.66527,0,
56357,Cavendish / Mackle,45.478108,-73.666796,0,
56358,Mackle / Cavendish,45.4777,-73.666783,0,
56359,Mackle / Cavendish,45.477822,-73.666876,0,
56360,Kildare / Trinity,45.467605,-73.667228,0,
56361,Westluke / Côte-Saint-Luc,45.457628,-73.666537,0,
56362,Guelph / McMurray,45.463386,-73.666749,0,
56363,Guelph / Léger,45.463502,-73.666488,0,
56364,Kildare / Parkhaven,45.46905,-73.666314,0,
56365,Parkhaven / stationnement,45.469077,-73.667283,0,
56366,Kildare / Parkhaven,45.468664,-73.666418,0,
56367,Kildare / Parkhaven,45.468591,-73.666662,0,
56368,Kildare / Caldwell,45.469951,-73.665618,0,
56369,Kildare / Wildwood,45.469576,-73.665721,0,
56370,Caldwell / Mapleridge,45.470056,-73.666091,0,
56371,Guelph / Melling,45.465178,-73.665346,0,
56372,Guelph / Melling,45.464944,-73.665365,0,
56373,Arcadian / Westluke,45.457256,-73.665323,0,
56374,Kildare / Einstein,45.471239,-73.664653,0,
56375,Kildare / Einstein,45.470927,-73.664689,0,
56376,Guelph / Whitehorne,45.466163,-73.664586,0,
56377,Guelph / Jellicoe,45.466551,-73.664116,0,
56378,Côte-Saint-Luc / Wolseley,45.45871,-73.663935,0,
56379,Côte-Saint-Luc / Wolseley,45.458527,-73.664144,0,
56380,Guelph / Kincourt,45.467196,-73.66378,0,
56381,Guelph / Parkhaven,45.467474,-73.663394,0,
56382,Kildare / Kellert,45.473826,-73.663218,0,
56383,Kildare / Kellert,45.473467,-73.663209,0,
56384,Guelph / Einstein,45.470025,-73.662352,0,
56385,Westminster / Côte-Saint-Luc,45.459069,-73.661189,0,
56386,Côte-Saint-Luc / Westminster,45.459724,-73.661612,0,
56387,Westminster / Côte-Saint-Luc,45.459448,-73.662539,0,
56388,Côte-Saint-Luc / Hudson,45.458914,-73.662951,0,
56389,Kildare / Cavendish,45.476249,-73.661335,0,
56390,Cavendish / Kildare,45.476026,-73.661701,0,
56391,Kildare / Cavendish,45.475743,-73.661454,0,
56392,Cavendish / Kildare,45.476281,-73.661703,0,
56393,Kildare / Cavendish,45.475688,-73.661776,0,
56394,Heywood / Redwood,45.470209,-73.660853,0,
56395,Côte-Saint-Luc / Sunnybrooke,45.460464,-73.660067,0,
56396,Côte-Saint-Luc / Sunnybrooke,45.460468,-73.65966,0,
56397,Heywood / Sabin,45.471922,-73.659685,0,
56398,Côte-Saint-Luc / Ashdale,45.461446,-73.658392,0,
56399,Côte-Saint-Luc / Robert-Burns,45.461548,-73.657823,0,
56400,Cavendish / Heywood,45.475081,-73.659394,0,
56401,Cavendish / Fleet,45.474447,-73.653696,0,
56402,Cavendish / Fleet,45.474382,-73.654357,0,
56403,Fleet / Randall,45.475879,-73.652756,0,
56404,Fleet / Randall,45.475654,-73.652713,0,
56405,Côte-Saint-Luc / Silverson,45.466712,-73.653005,0,
56406,Centre Côte Saint-Luc (Côte St-Luc / Coronation),45.465832,-73.65336,0,
56407,Fleet / Pinedale,45.476934,-73.651793,0,
56408,Fleet / Pinedale,45.476701,-73.651768,0,
56409,Côte-Saint-Luc / Rosedale,45.46829,-73.651184,0,
56410,Côte-Saint-Luc / Rosedale,45.467778,-73.651684,0,
56411,Cavendish / Merton,45.472894,-73.650194,0,
56412,Cavendish / Merton,45.472822,-73.650567,0,
56413,Côte-Saint-Luc / Walkley,45.469818,-73.649638,0,
56414,Côte-Saint-Luc / Alpine,45.473943,-73.644405,0,
56415,Côte-Saint-Luc / West Hill,45.474062,-73.643743,0,
56416,Macdonald / Isabella,45.481904,-73.635531,0,
56417,Macdonald / Queen-Mary,45.480497,-73.632402,0,
56418,Smart / Arcadian,45.457939,-73.664961,0,
56419,Cavendish / L'Avenue,45.476918,-73.663897,0,
56421,Caldwell / des Maimonides,45.470857,-73.668164,0,
56422,Heywood / No 5690,45.474136,-73.657806,0,
56423,Westminster / Côte-Saint-Luc,45.459279,-73.661731,0,
56424,Côte-Saint-Luc / Westminster,45.459576,-73.66195,0,
56425,Kildare / Cavendish,45.47554,-73.661895,0,
56426,Kildare / Kildare,45.479379,-73.658172,0,
56427,Cavendish / L'Avenue,45.476996,-73.663453,0,
56428,Kildare / Rembrandt,45.476682,-73.660743,0,
56429,Kildare / Merrimac,45.478406,-73.659418,0,
56430,Kildare / Merrimac,45.478128,-73.659469,0,
56431,Westminster / Westover,45.458364,-73.659447,0,
56432,Westminster / Westover,45.458433,-73.659864,0,
56433,Westminster / Garden,45.457656,-73.657609,0,
56434,Westminster / Radcliffe,45.457533,-73.657509,0,
56435,Westminster / Northview,45.456657,-73.654958,0,
56436,Westminster / Parkside,45.455877,-73.652945,0,
56437,Westminster / Parkside,45.455882,-73.653293,0,
56438,Westminster / Nelson,45.454763,-73.650059,0,
56439,Westminster / Nelson,45.454751,-73.65037,0,
56440,Westminster / Curzon,45.45363,-73.647111,0,
56441,Westminster / Curzon,45.453626,-73.64746,0,
56443,Westminster / Milner,45.452838,-73.645447,0,
56444,Avon / Ronald,45.448499,-73.642993,0,
56445,Avon / Milton,45.44841,-73.643251,0,
56446,Milton / Saint-Jacques,45.448112,-73.643273,0,
56447,Avon / Westminster,45.451562,-73.641383,0,
56448,Avon / Brynmor,45.451154,-73.641642,0,
56449,Notre-Dame / de la Berge-du-Canal,45.447503,-73.637434,0,
56450,Notre-Dame / de la Berge-du-Canal,45.447765,-73.637232,0,
56442,Sherbrooke / Westminster,45.452663,-73.644222,0,
56451,Norman / Richer,45.448014,-73.66344,0,
56452,Norman / Richer,45.447926,-73.663832,0,
56453,Norman / No 360,45.448277,-73.661121,0,
56454,Norman / No 255,45.44836,-73.659994,0,
56457,des Érables / Richardson,45.44383,-73.652683,0,
60685,des Érables / Richardson,45.443561,-73.65275,0,
56459,des Érables / Rolland,45.44483,-73.651904,0,
56461,Saint-Jacques / Richardson,45.442681,-73.64986,0,
56462,Richardson / Saint-Jacques,45.442684,-73.650259,0,
56463,Saint-Jacques / Richardson,45.442476,-73.650018,0,
56464,Milton / de l'Union,45.447692,-73.648696,0,
56465,Milton / de l'Union,45.447493,-73.648477,0,
56470,Saint-Jacques / No 345,45.443364,-73.648695,0,
56471,Saint-Pierre / Notre-Dame,45.442109,-73.646795,0,
56472,Notre-Dame / Saint-Pierre,45.442188,-73.647441,0,
56474,Notre-Dame / Saint-Pierre,45.442456,-73.646549,0,
56475,Saint-Pierre / Notre-Dame,45.441883,-73.646994,0,
56476,Milton / Mount-Vernon,45.447496,-73.646444,0,
56477,Milton / Mount-Vernon,45.447375,-73.646837,0,
56478,Saint-Jacques / Ouellette,45.445799,-73.644739,0,
56479,Saint-Jacques / Duranceau,45.445308,-73.645333,0,
56480,Notre-Dame / No 450,45.444088,-73.643582,0,
56481,Notre-Dame / No 450,45.44424,-73.643601,0,
56482,Notre-Dame / No 1000,45.445193,-73.64159,0,
56483,Notre-Dame / No 1000,45.445447,-73.641422,0,
56484,Notre-Dame / No 8000,45.449367,-73.632425,0,
56485,Notre-Dame / No 8000,45.449612,-73.632479,0,
56487,Saint-Jacques / No 92,45.446112,-73.644011,0,
56489,Norman / No 360,45.448347,-73.661148,0,
56490,Norman / No 255,45.448274,-73.659153,0,
56493,Norman / No 230,45.447904,-73.657624,0,
56494,Norman / No 230,45.447788,-73.657038,0,
56488,Gowans / des Érables,45.44296,-73.653126,0,
56458,des Érables / Saint-Pierre,45.444852,-73.651741,0,
56486,des Érables / Émile-Pominville,45.447571,-73.649831,0,
56491,Norman / Émile-Pominville,45.447361,-73.649965,0,
56495,Marguerite-Bourgeoys / du Club-Marin,45.461145,-73.554005,0,
56496,Place du Commerce / Cité de l'Île,45.468359,-73.54038,0,
56497,Champlain / Fayolle,45.437858,-73.597419,0,
56498,Champlain / Parkdale,45.438226,-73.596919,0,
56499,Champlain / Crawford,45.440391,-73.59529,0,
56500,Champlain / Crawford,45.440079,-73.595365,0,
56501,Champlain / No 7100,45.441821,-73.593872,0,
56502,Champlain / No 7070,45.442989,-73.592816,0,
56503,Ouimet / Fayolle,45.436566,-73.590631,0,
56504,Ouimet / Fayolle,45.436353,-73.59055,0,
56505,Ouimet / Clémenceau,45.43783,-73.590222,0,
56506,Ouimet / Clémenceau,45.437711,-73.590115,0,
56507,Champlain / Stephens,45.446221,-73.589808,0,
56508,Champlain / Stephens,45.446187,-73.590033,0,
56509,Crawford / Ouimet,45.439183,-73.589477,0,
56510,Ouimet / Crawford,45.439005,-73.589694,0,
56511,Rolland / Champlain,45.446889,-73.588712,0,
56512,Stephens / No 1482,45.445816,-73.58729,0,
56513,Rolland / No 1411,45.446504,-73.586486,0,
56514,Crawford / Churchill,45.438637,-73.586693,0,
56515,Crawford / Churchill,45.438813,-73.587159,0,
56517,Beurling / Rolland,45.446296,-73.584369,0,
56518,Beurling / Allard,45.447588,-73.583956,0,
56519,Beurling / Allard,45.447352,-73.583876,0,
56520,Beurling / Brown,45.449067,-73.583488,0,
56521,Beurling / Brown,45.448719,-73.583439,0,
56522,Beurling / Moffat,45.450638,-73.582988,0,
56523,Beurling / Moffat,45.450446,-73.582889,0,
56524,LaSalle / Crawford,45.438128,-73.582419,0,
56525,Crawford / LaSalle,45.43802,-73.582875,0,
56526,Woodland / Champlain,45.452949,-73.58187,0,
56527,Champlain / Woodland,45.453041,-73.58208,0,
56528,Champlain / Woodland,45.452754,-73.582042,0,
56529,Woodland / Champlain,45.452915,-73.582498,0,
56530,Champlain / Desmarchais,45.454919,-73.580779,0,
56531,Champlain / Desmarchais,45.454676,-73.580779,0,
56532,LaSalle / No 7105,45.439382,-73.580985,0,
56533,Champlain / 5e Avenue,45.456143,-73.57987,0,
56534,Champlain / 5e Avenue,45.456461,-73.57992,0,
56535,LaSalle / Bannantyne,45.443642,-73.577034,0,
56536,LaSalle / Bannantyne,45.443607,-73.576714,0,
56537,Bannantyne / Rolland,45.444967,-73.577416,0,
56538,Bannantyne / Allard,45.446386,-73.577285,0,
56539,Bannantyne / Allard,45.446189,-73.577143,0,
56540,Bannantyne / Brown,45.448374,-73.577095,0,
56541,Bannantyne / Brault,45.448073,-73.576964,0,
56542,Bannantyne / Moffat,45.450381,-73.576897,0,
56543,Bannantyne / Moffat,45.450184,-73.576756,0,
56544,Bannantyne / Woodland,45.452799,-73.576689,0,
56545,Woodland / Bannantyne,45.452643,-73.576839,0,
56546,Bannantyne / Woodland,45.452582,-73.576546,0,
56547,Woodland / Bannantyne,45.452759,-73.577033,0,
56548,Bannantyne / Desmarchais,45.454872,-73.576504,0,
56549,Bannantyne / Desmarchais,45.454669,-73.576361,0,
56550,Bannantyne / 4e Avenue,45.457283,-73.576281,0,
56551,Bannantyne / 4e Avenue,45.456983,-73.57615,0,
56552,Stephens / LaSalle,45.443924,-73.576887,0,
56553,Bannantyne / 1re Avenue,45.459132,-73.576114,0,
56554,Bannantyne / 1re Avenue,45.458731,-73.575993,0,
56555,Bannantyne / Rielle,45.460592,-73.575985,0,
56556,Bannantyne / Rielle,45.460359,-73.575847,0,
56557,Bannantyne / Galt,45.462374,-73.575824,0,
56558,Galt / Bannantyne,45.462232,-73.57594,0,
56559,Bannantyne / Galt,45.462165,-73.575684,0,
56560,de l'Église / Bannantyne,45.463201,-73.575485,0,
56561,Bannantyne / de l'Église,45.463244,-73.575746,0,
56562,Bannantyne / de l'Église,45.46304,-73.575607,0,
56563,Bannantyne / Hickson,45.465389,-73.575554,0,
56564,Bannantyne / Hickson,45.465167,-73.575413,0,
56565,LaSalle / Valiquette,45.445079,-73.57438,0,
56566,LaSalle / Valiquette,45.444751,-73.574576,0,
56567,Galt / Claude,45.462131,-73.57361,0,
56568,de l'Église / Claude,45.46311,-73.57339,0,
56569,Dupuis / Newmarch,45.46632,-73.574498,0,
56570,Dupuis / Claude,45.466393,-73.573587,0,
56572,de Verdun / Manning,45.44944,-73.572654,0,
